,tripId,routeId,directionId,timestamp,vehicleId,stopSequence,stopId,departureTime,arrivalTime
1079179,62896469,801,0,2025-11-16 13:28:00,704-713,35,80420,,2025-11-16 14:11:44
1079202,62896303,801,1,2025-11-16 13:28:10,1167-1184,33,80116,,2025-11-16 14:13:09
1079574,62514719,804,1,2025-11-16 13:28:10,1059-1068-1073,22,80132,,2025-11-16 14:12:56
1079712,62514718,804,1,2025-11-16 13:28:08,1015-1053-1215,17,80127,,2025-11-16 14:13:02
1079753,62514717,804,0,2025-11-16 13:28:10,1061-1072-1094,16,80124,,2025-11-16 14:13:09
1079857,62875191,803,0,2025-11-16 13:28:11,1228-1233,8,80307,,2025-11-16 14:12:58
1079865,62514723,804,0,2025-11-16 13:28:11,1010-1035-1212,12,80128,,2025-11-16 14:13:03
1079888,62896333,801,0,2025-11-16 13:28:10,1104-1106,7,80109,,2025-11-16 14:12:56
1079973,62020719,805,1,2025-11-16 13:28:05,508-509-521-530,4,80211,,2025-11-16 14:12:47
1079991,62020665,802,1,2025-11-16 13:28:05,4007-4008-4013-4014,1,80214,2025-11-16 14:13:00,
1080320,62514722,804,1,2025-11-16 13:28:41,1057-1070-1081,25,80135,,2025-11-16 14:13:29
1080451,62514728,804,0,2025-11-16 13:28:30,452,23,80407,,2025-11-16 14:13:22
1080621,62896458,801,0,2025-11-16 13:28:41,1096-1116,13,80115,,2025-11-16 14:13:11
1080766,62020816,802,0,2025-11-16 13:28:41,533-534-573-574,11,80211,,2025-11-16 14:13:36
1080881,62020819,802,0,2025-11-16 13:28:43,547-548-557-558,7,80207,,2025-11-16 14:13:34
1080947,62896484,801,1,2025-11-16 13:28:41,224-240,3,801101,,2025-11-16 14:13:31
1080958,62875391,807,1,2025-11-16 13:28:43,1189-1204,3,80707,,2025-11-16 14:13:30
1080961,62896389,801,0,2025-11-16 13:28:44,1121-1127,2,80102,,2025-11-16 14:13:36
1081016,62896444,801,1,2025-11-16 13:29:10,1154-1174,47,80101,,2025-11-16 14:14:01
1081238,62896321,801,1,2025-11-16 13:29:10,1142-1173,25,81402,,2025-11-16 14:13:53
1081358,62896342,801,0,2025-11-16 13:29:10,104,18,80120,,2025-11-16 14:13:22
1081530,62514712,804,0,2025-11-16 13:29:12,1012-1013-1216,19,80122,,2025-11-16 14:14:03
1081697,62896374,801,0,2025-11-16 13:29:10,164,11,80113,,2025-11-16 14:13:50
1081870,62896479,801,1,2025-11-16 13:29:11,1107-1110,6,80426,,2025-11-16 14:13:44
1081882,62875399,807,0,2025-11-16 13:29:14,1193-1194,7,80703,,2025-11-16 14:13:54
1081889,62020664,802,1,2025-11-16 13:29:14,537-538-587-588,6,80209,,2025-11-16 14:13:51
1081915,62514867,804,0,2025-11-16 13:29:14,1066-1083-1092,3,80137,,2025-11-16 14:13:59
1081921,62875320,803,1,2025-11-16 13:29:11,1027-1226,2,80701,,2025-11-16 14:13:53
1081930,62875282,803,0,2025-11-16 13:29:11,1055-1232,1,80314,2025-11-16 14:14:00,
1081997,62896276,801,0,2025-11-16 13:29:44,1139-1155,45,801102,,2025-11-16 14:14:25
1082039,62896306,801,1,2025-11-16 13:29:40,165,39,80110,,2025-11-16 14:14:30
1082072,62896293,801,1,2025-11-16 13:29:40,722-747,36,80113,,2025-11-16 14:14:23
1082114,62896303,801,1,2025-11-16 13:29:46,1167-1184,34,80115,,2025-11-16 14:14:31
1082238,62896379,801,0,2025-11-16 13:29:30,1161-1183,25,80410,,2025-11-16 14:14:21
1082303,62514866,804,0,2025-11-16 13:29:44,1020-1039-1229,27,80403,,2025-11-16 14:14:36
1082384,62514728,804,0,2025-11-16 13:29:40,452,24,80406,,2025-11-16 14:14:21
1082715,62875384,807,1,2025-11-16 13:29:46,1028-1199,11,80303,,2025-11-16 14:14:26
1082777,62020663,802,1,2025-11-16 13:29:45,565-566-579-580,12,80203,,2025-11-16 14:14:30
1082835,62875396,807,1,2025-11-16 13:29:46,1196-1208,8,80702,,2025-11-16 14:14:29
1082849,62514738,804,0,2025-11-16 13:29:43,1018-1040-1043,7,80133,,2025-11-16 14:14:39
1082869,62875309,803,0,2025-11-16 13:29:42,1026-1219,4,80311,,2025-11-16 14:14:18
1082873,62896477,801,0,2025-11-16 13:29:45,1137-1153,5,80107,,2025-11-16 14:14:23
1082878,62514729,804,1,2025-11-16 13:29:45,1002-1004-1054,5,80405,,2025-11-16 14:14:31
1082895,62020763,805,0,2025-11-16 13:29:46,4005-4006-4023-4024,4,80210,,2025-11-16 14:14:10
1082970,62896276,801,0,2025-11-16 13:30:15,1139-1155,46,801103,,2025-11-16 14:15:11
1083045,62896293,801,1,2025-11-16 13:30:11,722-747,37,80112,,2025-11-16 14:12:40
1083063,62896469,801,0,2025-11-16 13:29:50,704-713,36,80421,,2025-11-16 14:14:19
1083333,62896356,801,1,2025-11-16 13:30:15,1123-1131,20,80412,,2025-11-16 14:14:46
1083781,62875210,803,1,2025-11-16 13:30:16,1227-1231,8,80310,,2025-11-16 14:14:50
1083868,62875393,807,0,2025-11-16 13:30:13,1029-1207,2,80302,,2025-11-16 14:14:48
1083872,62514724,804,1,2025-11-16 13:30:17,1063-1085-1093,1,80401,2025-11-16 14:15:00,
1083990,62896347,801,0,2025-11-16 13:30:41,705-726,41,80426,,2025-11-16 14:15:38
1084082,62896464,801,1,2025-11-16 13:30:48,1152-1157,30,80119,,2025-11-16 14:15:17
1084273,62514711,804,1,2025-11-16 13:30:45,1009-1034-1046,23,80133,,2025-11-16 14:14:02
1084422,62514712,804,0,2025-11-16 13:30:48,1012-1013-1216,20,81401,,2025-11-16 14:15:05
1084620,62020816,802,0,2025-11-16 13:30:48,533-534-573-574,12,80212,,2025-11-16 14:15:20
1084682,62875191,803,0,2025-11-16 13:30:48,1228-1233,9,80306,,2025-11-16 14:15:33
1084691,62514723,804,0,2025-11-16 13:30:44,1010-1035-1212,13,80127,,2025-11-16 14:15:42
1084716,62896333,801,0,2025-11-16 13:30:45,1104-1106,8,80110,,2025-11-16 14:15:34
1084741,62020819,802,0,2025-11-16 13:30:48,547-548-557-558,8,80208,,2025-11-16 14:15:39
1084813,62020719,805,1,2025-11-16 13:30:28,508-509-521-530,5,80210,,2025-11-16 14:15:24
1084928,62896282,801,0,2025-11-16 13:31:20,1111-1119,43,801100,,2025-11-16 14:16:19
1084959,62896347,801,0,2025-11-16 13:31:01,705-726,42,80427,,2025-11-16 14:15:14
1085078,62896339,801,0,2025-11-16 13:31:11,203-227,29,80414,,2025-11-16 14:15:45
1085179,62896472,801,1,2025-11-16 13:31:19,1138-1158,24,81403,,2025-11-16 14:16:00
1085438,62896458,801,0,2025-11-16 13:31:17,1096-1116,14,80116,,2025-11-16 14:16:11
1085567,62875258,803,1,2025-11-16 13:31:20,1023-1222,12,80314,,2025-11-16 14:16:04
1085607,62875384,807,1,2025-11-16 13:31:19,1028-1199,12,80302,,2025-11-16 14:16:18
1085633,62875387,807,0,2025-11-16 13:31:16,1195-1206,11,80707,,2025-11-16 14:16:10
1085734,62875396,807,1,2025-11-16 13:31:18,1196-1208,9,80701,,2025-11-16 14:16:05
1085743,62896479,801,1,2025-11-16 13:31:19,1107-1110,7,80425,,2025-11-16 14:16:13
1085774,62896477,801,0,2025-11-16 13:31:16,1137-1153,6,80108,,2025-11-16 14:16:13
1085813,62514724,804,1,2025-11-16 13:31:19,1063-1085-1093,2,80402,,2025-11-16 14:16:17
1085951,62896293,801,1,2025-11-16 13:31:51,722-747,38,80111,,2025-11-16 14:16:21
1086079,62896321,801,1,2025-11-16 13:31:49,1142-1173,26,81401,,2025-11-16 14:16:25
1086174,62514866,804,0,2025-11-16 13:31:51,1020-1039-1229,28,80402,,2025-11-16 14:16:43
1086254,62514728,804,0,2025-11-16 13:31:51,452,25,80405,,2025-11-16 14:16:40
1086302,62896301,801,0,2025-11-16 13:31:51,1147-1159,17,80119,,2025-11-16 14:12:56
1086336,62514719,804,1,2025-11-16 13:31:49,1059-1068-1073,23,80133,,2025-11-16 14:16:26
1086355,62896344,801,1,2025-11-16 13:31:41,1151-1170,16,80416,,2025-11-16 14:16:31
1086538,62896374,801,0,2025-11-16 13:31:51,164,12,80114,,2025-11-16 14:16:04
1086733,62514738,804,0,2025-11-16 13:31:49,1018-1040-1043,8,80132,,2025-11-16 14:16:25
1086748,62020664,802,1,2025-11-16 13:31:49,537-538-587-588,7,80208,,2025-11-16 14:16:20
1086755,62875309,803,0,2025-11-16 13:31:50,1026-1219,5,80310,,2025-11-16 14:16:48
1086766,62514729,804,1,2025-11-16 13:31:49,1002-1004-1054,6,80406,,2025-11-16 14:16:28
1086782,62514867,804,0,2025-11-16 13:31:50,1066-1083-1092,4,80136,,2025-11-16 14:16:20
1086786,62020763,805,0,2025-11-16 13:31:48,4005-4006-4023-4024,5,80211,,2025-11-16 14:16:46
1086800,62020665,802,1,2025-11-16 13:31:48,4007-4008-4013-4014,2,80213,,2025-11-16 14:16:22
1087493,62514717,804,0,2025-11-16 13:32:22,1061-1072-1094,17,80123,,2025-11-16 14:16:57
1087542,62020816,802,0,2025-11-16 13:32:19,533-534-573-574,13,80213,,2025-11-16 14:17:16
1087575,62514727,804,1,2025-11-16 13:32:01,1044-1045-1047,15,80125,,2025-11-16 14:16:45
1087650,62514855,804,1,2025-11-16 13:32:20,1065-1069-1086,11,80122,,2025-11-16 14:17:16
1087676,62875210,803,1,2025-11-16 13:32:19,1227-1231,9,80311,,2025-11-16 14:17:16
1087767,62875320,803,1,2025-11-16 13:32:23,1027-1226,3,80305,,2025-11-16 14:17:22
1087770,62875391,807,1,2025-11-16 13:32:20,1189-1204,4,80706,,2025-11-16 14:17:07
1087776,62875393,807,0,2025-11-16 13:32:20,1029-1207,3,80303,,2025-11-16 14:16:53
1087953,62896303,801,1,2025-11-16 13:32:52,1167-1184,36,80113,,2025-11-16 14:17:45
1087985,62896464,801,1,2025-11-16 13:32:52,1152-1157,31,80118,,2025-11-16 14:17:09
1088110,62896472,801,1,2025-11-16 13:32:52,1138-1158,25,81402,,2025-11-16 14:17:29
1088171,62514711,804,1,2025-11-16 13:32:54,1009-1034-1046,24,80134,,2025-11-16 14:17:49
1088194,62896356,801,1,2025-11-16 13:32:53,1123-1131,21,80411,,2025-11-16 14:17:25
1088326,62514712,804,0,2025-11-16 13:32:50,1012-1013-1216,21,81402,,2025-11-16 14:17:29
1088492,62896374,801,0,2025-11-16 13:32:51,164,13,80115,,2025-11-16 14:17:34
1088573,62875387,807,0,2025-11-16 13:32:52,1195-1206,12,80708,,2025-11-16 14:17:27
1088701,62875399,807,0,2025-11-16 13:32:54,1193-1194,8,80704,,2025-11-16 14:17:29
1088767,62514724,804,1,2025-11-16 13:32:50,1063-1085-1093,3,80403,,2025-11-16 14:17:45
1089023,62896321,801,1,2025-11-16 13:33:24,1142-1173,27,80122,,2025-11-16 14:17:53
1089057,62896379,801,0,2025-11-16 13:33:21,1161-1183,26,80411,,2025-11-16 14:18:04
1089074,62514722,804,1,2025-11-16 13:33:24,1057-1070-1081,26,80136,,2025-11-16 14:17:59
1089117,62514866,804,0,2025-11-16 13:33:23,1020-1039-1229,29,80401,,2025-11-16 14:18:16
1089272,62514719,804,1,2025-11-16 13:33:25,1059-1068-1073,24,80134,,2025-11-16 14:17:41
1089413,62514718,804,1,2025-11-16 13:33:25,1015-1053-1215,18,80128,,2025-11-16 14:18:08
1089538,62514727,804,1,2025-11-16 13:33:09,1044-1045-1047,16,80126,,2025-11-16 14:16:13
1089573,62875191,803,0,2025-11-16 13:33:25,1228-1233,10,80305,,2025-11-16 14:18:18
1089616,62514855,804,1,2025-11-16 13:33:26,1065-1069-1086,12,80121,,2025-11-16 14:17:51
1089710,62514729,804,1,2025-11-16 13:33:25,1002-1004-1054,7,80407,,2025-11-16 14:18:02
1089725,62020822,802,0,2025-11-16 13:33:19,4017-4018-4025-4026,3,80203,,2025-11-16 14:17:19
1089744,62896389,801,0,2025-11-16 13:33:23,1121-1127,3,80105,,2025-11-16 14:18:13
1089750,62020665,802,1,2025-11-16 13:33:19,4007-4008-4013-4014,3,80212,,2025-11-16 14:17:56
1089757,62896332,801,1,2025-11-16 13:33:23,1146-1168,1,801103,2025-11-16 14:18:00,
1089758,62514730,804,0,2025-11-16 13:33:27,1006-1008-1036,1,80139,2025-11-16 14:18:00,
1089827,62896322,801,1,2025-11-16 13:33:49,1135-1145,44,80105,,2025-11-16 14:18:36
1090124,62896342,801,0,2025-11-16 13:33:41,104,19,80121,,2025-11-16 14:17:45
1090592,62896333,801,0,2025-11-16 13:33:45,1104-1106,9,80111,,2025-11-16 14:17:58
1090620,62020819,802,0,2025-11-16 13:33:49,547-548-557-558,9,80209,,2025-11-16 14:18:32
1090662,62514738,804,0,2025-11-16 13:33:49,1018-1040-1043,9,80131,,2025-11-16 14:18:25
1090679,62020664,802,1,2025-11-16 13:33:49,537-538-587-588,8,80207,,2025-11-16 14:18:35
1090687,62875309,803,0,2025-11-16 13:33:46,1026-1219,6,80309,,2025-11-16 14:18:38
1090721,62020763,805,0,2025-11-16 13:33:38,4005-4006-4023-4024,6,80212,,2025-11-16 14:18:33
1090941,62896464,801,1,2025-11-16 13:34:20,1152-1157,32,80117,,2025-11-16 14:19:04
1091122,62514711,804,1,2025-11-16 13:34:18,1009-1034-1046,25,80135,,2025-11-16 14:19:17
1091144,62896356,801,1,2025-11-16 13:34:19,1123-1131,22,80410,,2025-11-16 14:19:13
1091514,62875387,807,0,2025-11-16 13:34:17,1195-1206,13,80709,,2025-11-16 14:19:10
1091557,62020663,802,1,2025-11-16 13:34:19,565-566-579-580,13,80202,,2025-11-16 14:18:47
1091671,62896477,801,0,2025-11-16 13:34:18,1137-1153,7,80109,,2025-11-16 14:19:12
1091693,62020822,802,0,2025-11-16 13:34:09,4017-4018-4025-4026,4,80204,,2025-11-16 14:18:56
1091697,62514867,804,0,2025-11-16 13:34:20,1066-1083-1092,5,80135,,2025-11-16 14:19:03
1091718,62875393,807,0,2025-11-16 13:34:18,1029-1207,4,80304,,2025-11-16 14:18:50
1091729,62896332,801,1,2025-11-16 13:34:18,1146-1168,2,801102,,2025-11-16 14:19:11
1091732,62020715,805,1,2025-11-16 13:34:19,551-552-559-560,1,80214,2025-11-16 14:19:00,
1091823,62896306,801,1,2025-11-16 13:34:51,165,40,80109,,2025-11-16 14:19:18
1091855,62896293,801,1,2025-11-16 13:34:41,722-747,39,80110,,2025-11-16 14:19:40
1091872,62896469,801,0,2025-11-16 13:34:41,704-713,37,80422,,2025-11-16 14:18:05
1091948,62896339,801,0,2025-11-16 13:34:41,203-227,30,80415,,2025-11-16 14:18:59
1092006,62896379,801,0,2025-11-16 13:34:51,1161-1183,27,80412,,2025-11-16 14:19:21
1092043,62896472,801,1,2025-11-16 13:34:48,1138-1158,26,81401,,2025-11-16 14:19:27
1092214,62514719,804,1,2025-11-16 13:34:50,1059-1068-1073,25,80135,,2025-11-16 14:18:47
1092250,62514712,804,0,2025-11-16 13:34:51,1012-1013-1216,22,81403,,2025-11-16 14:19:41
1092351,62514718,804,1,2025-11-16 13:34:50,1015-1053-1215,19,80129,,2025-11-16 14:19:25
1092444,62020816,802,0,2025-11-16 13:34:49,533-534-573-574,14,80214,,2025-11-16 14:19:24
1092466,62875384,807,1,2025-11-16 13:34:48,1028-1199,13,80301,,2025-11-16 14:19:28
1092479,62514727,804,1,2025-11-16 13:34:50,1044-1045-1047,17,80127,,2025-11-16 14:19:18
1092672,62896484,801,1,2025-11-16 13:34:51,224-240,4,801100,,2025-11-16 14:19:41
1092705,62020665,802,1,2025-11-16 13:34:49,4007-4008-4013-4014,4,80211,,2025-11-16 14:19:20
1092709,62875282,803,0,2025-11-16 13:34:50,1055-1232,2,80313,,2025-11-16 14:19:30
1092876,62896303,801,1,2025-11-16 13:35:24,1167-1184,37,80112,,2025-11-16 14:20:07
1093268,62896458,801,0,2025-11-16 13:35:23,1096-1116,15,80117,,2025-11-16 14:19:29
1093498,62514723,804,0,2025-11-16 13:35:20,1010-1035-1212,14,80126,,2025-11-16 14:19:57
1093546,62020718,805,1,2025-11-16 13:35:18,545-546-589-590,8,80216,,2025-11-16 14:14:06
1093563,62875210,803,1,2025-11-16 13:35:21,1227-1231,10,80312,,2025-11-16 14:20:15
1093597,62514738,804,0,2025-11-16 13:35:20,1018-1040-1043,10,80130,,2025-11-16 14:20:10
1093615,62020664,802,1,2025-11-16 13:35:20,537-538-587-588,9,80206,,2025-11-16 14:20:08
1093624,62875309,803,0,2025-11-16 13:35:22,1026-1219,7,80308,,2025-11-16 14:20:12
1093663,62020763,805,0,2025-11-16 13:35:18,4005-4006-4023-4024,7,80213,,2025-11-16 14:20:10
1093670,62875320,803,1,2025-11-16 13:35:24,1027-1226,4,80306,,2025-11-16 14:20:04
1093674,62875391,807,1,2025-11-16 13:35:22,1189-1204,5,80705,,2025-11-16 14:20:15
1093699,62020818,802,0,2025-11-16 13:35:23,564-565-581-582,1,80201,2025-11-16 14:20:00,
1093700,62020766,805,0,2025-11-16 13:35:18,545-546-589-590,1,80216,2025-11-16 14:20:00,
1093938,62896321,801,1,2025-11-16 13:35:55,1142-1173,28,80121,,2025-11-16 14:20:42
1094045,62896342,801,0,2025-11-16 13:35:50,104,20,80122,,2025-11-16 14:20:46
1094363,62896374,801,0,2025-11-16 13:35:50,164,14,80116,,2025-11-16 14:20:21
1094535,62020819,802,0,2025-11-16 13:35:54,547-548-557-558,10,80210,,2025-11-16 14:20:30
1094814,62896469,801,0,2025-11-16 13:36:21,704-713,38,80423,,2025-11-16 14:20:46
1094863,62896464,801,1,2025-11-16 13:36:22,1152-1157,33,80116,,2025-11-16 14:21:07
1094961,62514722,804,1,2025-11-16 13:36:25,1057-1070-1081,27,80137,,2025-11-16 14:20:08
1095072,62514728,804,0,2025-11-16 13:36:21,452,26,80404,,2025-11-16 14:20:40
1095160,62896344,801,1,2025-11-16 13:36:25,1151-1170,18,80414,,2025-11-16 14:18:11
1095218,62896458,801,0,2025-11-16 13:36:25,1096-1116,16,80118,,2025-11-16 14:21:00
1095315,62514717,804,0,2025-11-16 13:36:25,1061-1072-1094,18,80121,,2025-11-16 14:21:24
1095533,62875396,807,1,2025-11-16 13:36:18,1196-1208,10,80304,,2025-11-16 14:21:06
1095543,62896479,801,1,2025-11-16 13:36:25,1107-1110,8,80424,,2025-11-16 14:19:55
1095561,62875399,807,0,2025-11-16 13:36:25,1193-1194,9,80705,,2025-11-16 14:21:00
1095609,62020822,802,0,2025-11-16 13:36:20,4017-4018-4025-4026,5,80205,,2025-11-16 14:21:00
1095614,62514867,804,0,2025-11-16 13:36:23,1066-1083-1092,6,80134,,2025-11-16 14:20:51
1095649,62514724,804,1,2025-11-16 13:36:21,1063-1085-1093,4,80404,,2025-11-16 14:20:51
1095655,62514730,804,0,2025-11-16 13:36:25,1006-1008-1036,2,80138,,2025-11-16 14:21:06
1095657,62020715,805,1,2025-11-16 13:36:25,551-552-559-560,2,80213,,2025-11-16 14:21:22
1095660,62020766,805,0,2025-11-16 13:36:21,545-546-589-590,2,80215,,2025-11-16 14:20:54
1095758,62896347,801,0,2025-11-16 13:36:51,705-726,43,801100,,2025-11-16 14:21:45
1096433,62020663,802,1,2025-11-16 13:36:57,565-566-579-580,14,80201,,2025-11-16 14:21:48
1096447,62896333,801,0,2025-11-16 13:36:56,1104-1106,10,80112,,2025-11-16 14:21:39
1096565,62514729,804,1,2025-11-16 13:36:53,1002-1004-1054,8,81403,,2025-11-16 14:21:24
1096703,62896282,801,0,2025-11-16 13:37:27,1111-1119,44,801101,,2025-11-16 14:21:13
1096834,62896339,801,0,2025-11-16 13:37:11,203-227,31,80416,,2025-11-16 14:21:02
1096922,62896472,801,1,2025-11-16 13:37:27,1138-1158,27,80122,,2025-11-16 14:22:02
1096995,62896356,801,1,2025-11-16 13:37:28,1123-1131,23,80409,,2025-11-16 14:21:49
1097049,62896301,801,0,2025-11-16 13:37:11,1147-1159,18,80120,,2025-11-16 14:20:15
1097096,62896344,801,1,2025-11-16 13:37:25,1151-1170,19,80413,,2025-11-16 14:21:53
1097112,62514712,804,0,2025-11-16 13:37:26,1012-1013-1216,23,80407,,2025-11-16 14:22:24
1097372,62875191,803,0,2025-11-16 13:37:25,1228-1233,11,80701,,2025-11-16 14:22:00
1097383,62514723,804,0,2025-11-16 13:37:26,1010-1035-1212,15,80125,,2025-11-16 14:22:24
1097488,62514738,804,0,2025-11-16 13:37:25,1018-1040-1043,11,80129,,2025-11-16 14:22:00
1097575,62896389,801,0,2025-11-16 13:37:25,1121-1127,4,80106,,2025-11-16 14:22:19
1097583,62020665,802,1,2025-11-16 13:37:20,4007-4008-4013-4014,5,80210,,2025-11-16 14:21:55
1097603,62896462,801,0,2025-11-16 13:37:24,1154-1174,1,80101,2025-11-16 14:22:00,
1097682,62896306,801,1,2025-11-16 13:37:51,165,41,80108,,2025-11-16 14:22:17
1097853,62896379,801,0,2025-11-16 13:37:51,1161-1183,28,80413,,2025-11-16 14:22:24
1098039,62514719,804,1,2025-11-16 13:37:59,1059-1068-1073,26,80136,,2025-11-16 14:22:26
1098168,62514718,804,1,2025-11-16 13:37:59,1015-1053-1215,20,80130,,2025-11-16 14:22:43
1098228,62896374,801,0,2025-11-16 13:37:51,164,15,80117,,2025-11-16 14:22:48
1098405,62020819,802,0,2025-11-16 13:37:56,547-548-557-558,11,80211,,2025-11-16 14:22:43
1098434,62875396,807,1,2025-11-16 13:37:58,1196-1208,11,80303,,2025-11-16 14:22:30
1098473,62020664,802,1,2025-11-16 13:37:57,537-538-587-588,10,80205,,2025-11-16 14:22:29
1098490,62896477,801,0,2025-11-16 13:37:59,1137-1153,8,80110,,2025-11-16 14:22:30
1098498,62514729,804,1,2025-11-16 13:38:00,1002-1004-1054,9,81402,,2025-11-16 14:22:59
1098538,62875391,807,1,2025-11-16 13:37:59,1189-1204,6,80704,,2025-11-16 14:22:51
1098572,62896462,801,0,2025-11-16 13:37:51,1154-1174,2,80102,,2025-11-16 14:22:38
1098715,62896303,801,1,2025-11-16 13:38:20,1167-1184,38,80111,,2025-11-16 14:23:06
1098742,62896464,801,1,2025-11-16 13:38:12,1152-1157,34,80115,,2025-11-16 14:22:53
1098853,62896472,801,1,2025-11-16 13:38:20,1138-1158,28,80121,,2025-11-16 14:23:14
1098891,62896342,801,0,2025-11-16 13:38:12,104,21,81401,,2025-11-16 14:22:38
1098908,62514711,804,1,2025-11-16 13:38:20,1009-1034-1046,26,80136,,2025-11-16 14:21:48
1099263,62514727,804,1,2025-11-16 13:38:13,1044-1045-1047,18,80128,,2025-11-16 14:23:02
1099351,62514855,804,1,2025-11-16 13:38:20,1065-1069-1086,13,80123,,2025-11-16 14:22:54
1099450,62875309,803,0,2025-11-16 13:38:20,1026-1219,8,80307,,2025-11-16 14:23:15
1099502,62875320,803,1,2025-11-16 13:38:20,1027-1226,5,80307,,2025-11-16 14:23:18
1099532,62896332,801,1,2025-11-16 13:38:22,1146-1168,3,801101,,2025-11-16 14:23:11
1099537,62020715,805,1,2025-11-16 13:38:20,551-552-559-560,3,80212,,2025-11-16 14:23:12
1099545,62875389,807,1,2025-11-16 13:38:04,1191-1192,1,80709,2025-11-16 14:23:00,
1099762,62896321,801,1,2025-11-16 13:38:55,1142-1173,29,80120,,2025-11-16 14:22:02
1099807,62514722,804,1,2025-11-16 13:38:53,1057-1070-1081,28,80138,,2025-11-16 14:23:29
1099879,62514711,804,1,2025-11-16 13:38:51,1009-1034-1046,27,80137,,2025-11-16 14:23:18
1100011,62514712,804,0,2025-11-16 13:38:55,1012-1013-1216,24,80406,,2025-11-16 14:23:14
1100104,62514718,804,1,2025-11-16 13:38:55,1015-1053-1215,21,80131,,2025-11-16 14:23:44
1100454,62020822,802,0,2025-11-16 13:38:51,4017-4018-4025-4026,6,80206,,2025-11-16 14:23:43
1100460,62514867,804,0,2025-11-16 13:38:55,1066-1083-1092,7,80133,,2025-11-16 14:23:52
1100489,62875393,807,0,2025-11-16 13:38:52,1029-1207,5,80701,,2025-11-16 14:23:47
1100508,62514730,804,0,2025-11-16 13:38:54,1006-1008-1036,3,80137,,2025-11-16 14:23:43
1100514,62020818,802,0,2025-11-16 13:38:42,564-565-581-582,2,80202,,2025-11-16 14:23:35
1100516,62020766,805,0,2025-11-16 13:38:53,545-546-589-590,3,80209,,2025-11-16 14:23:46
1100599,62896306,801,1,2025-11-16 13:39:12,165,42,80107,,2025-11-16 14:23:38
1100629,62896293,801,1,2025-11-16 13:39:24,722-747,40,80109,,2025-11-16 14:23:31
1100818,62896342,801,0,2025-11-16 13:39:04,104,22,81402,,2025-11-16 14:24:02
1101006,62896458,801,0,2025-11-16 13:39:25,1096-1116,17,80119,,2025-11-16 14:22:55
1101222,62875191,803,0,2025-11-16 13:39:25,1228-1233,12,80702,,2025-11-16 14:23:59
1101263,62896333,801,0,2025-11-16 13:39:22,1104-1106,11,80113,,2025-11-16 14:23:56
1101335,62896479,801,1,2025-11-16 13:39:24,1107-1110,9,80423,,2025-11-16 14:23:58
1101355,62875399,807,0,2025-11-16 13:39:24,1193-1194,10,80706,,2025-11-16 14:24:22
1101422,62020763,805,0,2025-11-16 13:39:21,4005-4006-4023-4024,8,80214,,2025-11-16 14:24:06
1101541,62896282,801,0,2025-11-16 13:39:55,1111-1119,45,801102,,2025-11-16 14:24:52
1101644,62896464,801,1,2025-11-16 13:39:57,1152-1157,35,80114,,2025-11-16 14:24:55
1101876,62896301,801,0,2025-11-16 13:39:44,1147-1159,19,80121,,2025-11-16 14:24:16
1101921,62896344,801,1,2025-11-16 13:39:57,1151-1170,20,80412,,2025-11-16 14:24:37
1102069,62514717,804,0,2025-11-16 13:39:57,1061-1072-1094,19,80122,,2025-11-16 14:24:22
1102087,62896374,801,0,2025-11-16 13:39:52,164,16,80118,,2025-11-16 14:24:36
1102158,62514727,804,1,2025-11-16 13:39:54,1044-1045-1047,19,80129,,2025-11-16 14:24:39
1102209,62514723,804,0,2025-11-16 13:39:53,1010-1035-1212,16,80124,,2025-11-16 14:24:35
1102271,62020819,802,0,2025-11-16 13:39:57,547-548-557-558,12,80212,,2025-11-16 14:24:31
1102301,62875396,807,1,2025-11-16 13:39:54,1196-1208,12,80302,,2025-11-16 14:24:19
1102322,62514738,804,0,2025-11-16 13:39:55,1018-1040-1043,12,80128,,2025-11-16 14:24:54
1102370,62514729,804,1,2025-11-16 13:39:57,1002-1004-1054,10,81401,,2025-11-16 14:24:27
1102437,62514724,804,1,2025-11-16 13:39:57,1063-1085-1093,5,80405,,2025-11-16 14:24:38
1102644,62896339,801,0,2025-11-16 13:40:25,203-227,33,80418,,2025-11-16 14:24:29
1103309,62020664,802,1,2025-11-16 13:40:25,537-538-587-588,11,80204,,2025-11-16 14:25:21
1103401,62875282,803,0,2025-11-16 13:40:27,1055-1232,3,80312,,2025-11-16 14:25:06
1103415,62020715,805,1,2025-11-16 13:40:23,551-552-559-560,4,80211,,2025-11-16 14:24:56
1103426,62875229,803,1,2025-11-16 13:40:25,1228-1233,1,80702,2025-11-16 14:24:55,
1103427,62875389,807,1,2025-11-16 13:40:24,1191-1192,2,80708,,2025-11-16 14:25:10
1103429,62020666,802,1,2025-11-16 13:40:23,533-534-573-574,1,80214,2025-11-16 14:25:00,
1103430,62875395,807,0,2025-11-16 13:40:25,1028-1199,1,80301,2025-11-16 14:25:00,
1103490,62896282,801,0,2025-11-16 13:40:56,1111-1119,46,801103,,2025-11-16 14:25:37
1103504,62896306,801,1,2025-11-16 13:40:52,165,43,80106,,2025-11-16 14:25:47
1103549,62896469,801,0,2025-11-16 13:40:52,704-713,39,80424,,2025-11-16 14:24:29
1103750,62514711,804,1,2025-11-16 13:40:57,1009-1034-1046,28,80138,,2025-11-16 14:24:42
